id,amount,currency,state,date
K7003731251453928,1064.86,CLP,milano,2/20/2007 9:27
T4588695498269305,909.21,SGD,victoria,9/3/2007 3:43
A1698528692473412,1385.35,AUD,madrid,6/11/2007 5:14
P7238468175753010,1588.08,USD,brussels,4/7/2007 0:19
P2147867639268434,1929.2,USD,louisiana,5/2/2007 1:38
Y3441427736851306,401.28,USD,nordrhein-westfalen,9/19/2007 6:01
P6302714237532706,1819.57,USD,british columbia,4/21/2007 16:08
J7122641173771506,245.99,USD,new jersey,5/12/2007 2:14
M1184843179008256,1724.87,USD,minnesota,2/10/2007 11:33
M3225419251926690,1116.69,USD,skane lan,4/23/2007 14:10
I1520793833128608,403.1,USD,greater london,11/8/2007 9:05
C1561944410224317,1938.97,EUR,virginia,3/4/2007 11:51
P5150479010748123,1794.8,USD,california,6/27/2007 5:42
P1835836822716191,1514.59,CAD,minas gerais,9/29/2007 22:20
T1744743618164554,5.87,DKK,greater london,12/15/2007 12:29
W5558344932219566,131.18,USD,new mexico,5/24/2007 6:48
M9668486945292347,1449.84,USD,greater london,6/11/2007 6:05
H4569724748813739,697.95,AUD,california,7/8/2007 4:50
M8922233533847046,1177.01,USD,washington,9/2/2007 5:54
O4977162695828324,1061.39,USD,ontario,4/29/2007 3:11
D5474978535465598,1295.25,BRL,missouri,12/8/2007 7:56
X4673906868814906,1147.7,USD,alaska,4/15/2007 4:41
L1070257060873751,1029.61,USD,greater london,8/18/2007 15:25
W9776305940534092,1207.87,CAD,florida,5/11/2007 19:50
K4872401481576595,584.37,USD,florida,3/14/2007 18:11
P2625950773667458,351.11,USD,greater london,5/6/2007 8:39
O9539559815318199,1323.73,USD,florida,5/30/2007 1:33
G8072798334658907,296.9,USD,new mexico,3/30/2007 12:36
B9420971672961773,1350.68,USD,southampton,9/7/2007 7:24
M4581732188299563,452.53,USD,west virginia,2/16/2007 23:20
S9086923329651408,426.24,USD,none,5/5/2007 14:48
R2075346997467919,344.32,EUR,colorado,7/10/2007 13:05
W9967102489376009,427.56,USD,north carolina,2/10/2007 18:48
Y3648631342921821,1189.7,RUB,nevada,2/13/2007 23:10
Z9385688362697723,1195.0,USD,victoria,2/21/2007 14:56
N3771218949909855,1935.1,CAD,bayern,2/10/2007 14:08
U4808366115682515,1070.46,USD,paris,2/17/2007 5:34
L6296752116848939,321.26,USD,dublin,5/1/2007 12:04
T9699131155962252,1208.83,USD,oslo,2/25/2007 17:00
P3786346626516568,1451.34,USD,bayern,4/1/2007 17:06
F9945780586833640,1232.8,USD,maryland,2/10/2007 11:48
L2716606946861230,885.85,USD,harjumaa,6/22/2007 15:31
Q2588126979882060,1870.04,USD,tokyo,2/11/2007 5:22
H9765147179993508,680.35,USD,washington,6/10/2007 23:56
B6175465927703380,1028.72,USD,oregon,3/30/2007 10:05
D6585885624935671,428.38,USD,washington,10/18/2007 22:02
T5984919580194536,196.58,USD,florida,7/21/2007 6:28
B7456693592069739,384.82,USD,pennsylvania,5/22/2007 0:59
Q3731433633642095,1963.51,BRL,berlin,2/10/2007 11:11
G5415258582558134,1873.58,BRL,seoul teukbyeolsi,7/11/2007 7:34
J3813627399075060,1664.2,USD,north carolina,7/31/2007 8:35
D5917687124942522,1739.85,GBP,colorado,4/3/2007 10:26
H4802479950436072,1915.27,GBP,illinois,3/19/2007 0:01
Z1070417461347845,1585.04,USD,none,4/21/2007 23:34
M1517591126294034,409.03,USD,new york,7/4/2007 13:02
H9913509398033227,799.78,USD,val-d'oise,5/18/2007 0:25
O4566959845822076,1706.6,BRL,new jersey,4/16/2007 22:54
E3154290094518689,732.61,USD,sheffield,2/17/2007 16:29
D9429528874505750,839.95,USD,texas,2/10/2007 18:32
T4238183748702526,1502.34,CAD,piaui,3/16/2007 15:57
D4079397024599374,1682.19,USD,texas,4/21/2007 14:54
G9336901755264046,89.49,USD,new south wales,3/21/2007 7:14
I1364154541549289,1596.79,JPY,arizona,2/19/2007 11:11
V9694247237578543,392.75,USD,california,4/12/2007 0:38
Z6857466784179374,587.23,USD,birmingham,2/10/2007 20:44
E3520921088567886,406.49,USD,ontario,12/7/2007 14:08
G7789409875115273,1355.26,USD,slough,7/28/2007 14:55
T9135229129238267,1497.86,USD,aichi,3/2/2007 3:46
I2377995362316851,642.4,USD,california,4/27/2007 1:31
G4075996665433123,943.49,EUR,florida,9/24/2007 2:24
J3967484410954548,1491.5,GBP,greater london,5/31/2007 23:53
A4956495650967195,148.9,USD,maryland,12/7/2007 19:45
I5089125392791863,1207.67,CAD,georgia,6/30/2007 10:40
S5155388514473934,1627.26,USD,paris,4/27/2007 0:31
V9504137664793231,1818.75,USD,district of columbia,5/2/2007 1:11
R4355906029351234,922.22,USD,washington,3/10/2007 11:18
R5993623592969941,1064.27,USD,ishikawa,4/6/2007 17:54
S3127940983699344,1140.12,GBP,sao paulo,3/10/2007 22:11
W5347798672184259,1546.16,USD,massachusetts,4/2/2007 18:42
Z9008191231486114,578.37,USD,alabama,5/31/2007 21:32
B6215580564204254,989.84,GBP,moskva,2/10/2007 18:06
N8970196860578407,801.58,USD,california,5/21/2007 21:11
H3776836581378088,589.94,EUR,new south wales,6/10/2007 19:38
A6431391074995139,1416.67,SEK,california,2/22/2007 18:14
Q1105651381006992,1365.25,EUR,new mexico,5/6/2007 0:17
H2660881932506635,1878.08,EUR,texas,9/23/2007 22:25
Z5286835334483307,1048.93,USD,california,2/18/2007 16:37
F3637707278316407,694.42,USD,missouri,4/6/2007 3:13
M8444277330519996,1919.71,USD,greater london,5/5/2007 16:58
M2542126212248558,1370.78,USD,ciudad de buenos aires,8/16/2007 23:02
W4303307027833278,668.04,USD,massachusetts,4/17/2007 15:47
U8500148083534336,1992.97,CAD,california,4/26/2007 13:39
Y6535598813532723,955.53,EUR,colorado,5/12/2007 5:02
E1030193687366052,1774.11,AUD,maine,3/26/2007 20:27
S6810662287851204,551.64,BRL,queensland,1/12/2008 20:20
J7545237245017796,19.34,USD,western australia,6/20/2007 11:56
G9497565591824109,995.24,USD,georgia,4/11/2007 9:25
Z1357857537475845,759.63,GBP,massachusetts,7/6/2007 0:01
K1190572336413261,1099.98,DKK,baden-wuerttemberg,9/22/2007 16:50
B1646595098354557,360.53,EUR,oregon,6/10/2007 10:49
W4823602925189064,1972.93,USD,kentucky,3/8/2007 7:32
T3024921539804999,439.66,USD,new hampshire,5/12/2007 20:29
O1499230033127865,1707.19,EUR,otago,4/2/2007 4:53
G9186478032353725,1120.5,USD,california,5/26/2007 7:41
T9264239478021882,168.33,USD,tennessee,4/21/2007 3:18
C4762116627456222,1680.03,CAD,michigan,5/5/2007 23:39
I5625879393086287,1369.87,EUR,dublin,4/2/2007 13:24
R4149115088356483,1603.32,USD,washington,6/16/2007 18:47
K9007735590473866,853.82,USD,connecticut,11/23/2007 14:55
T4935187071521487,1470.97,USD,new york,2/10/2007 19:26
I1422530573703103,902.47,USD,indiana,3/10/2007 2:04
V7366724759646320,851.07,USD,baden-wuerttemberg,11/7/2007 17:06
J6064237173063518,1205.66,USD,pennsylvania,2/10/2007 13:50
V4703614978061162,1676.16,GBP,british columbia,5/26/2007 10:25
P1101159091228845,1979.64,USD,new york,5/9/2007 14:00
G3128510771952706,230.41,USD,colorado,2/10/2007 9:52
Q6292876862839973,1676.29,EUR,texas,2/10/2007 17:55
T5828133556419810,248.84,USD,wyoming,7/11/2007 3:37
F5683537386114457,822.18,USD,hawaii,5/30/2007 4:27
S5754966069903540,910.74,USD,utah,11/27/2007 15:53
J3997980413664182,1037.69,USD,seoul teukbyeolsi,6/26/2007 3:21
Y4101934223582707,1287.03,USD,medway,3/7/2007 2:25
Y5068365666788325,315.15,USD,hlavni mesto praha,7/10/2007 14:20
U4777732434553535,689.89,USD,florida,8/19/2007 4:34
V5718784132916324,635.81,USD,bucuresti,9/19/2007 2:39
L1340914387901547,1886.14,GBP,ontario,4/3/2007 11:58
B8977757496164015,1635.53,USD,district of columbia,2/18/2007 21:05
M8873572721097175,719.1,USD,new south wales,2/16/2007 16:00
E6387351231166860,718.03,USD,bucuresti,2/25/2007 5:13
H1266232711245835,1949.9,USD,hokkaido,5/9/2007 23:23
E5948960866145809,1118.45,USD,colorado,2/11/2007 0:21
X9382320689345918,1090.74,EUR,sachsen,2/22/2007 16:42
T5353960325725312,1154.78,USD,rogaland,5/2/2007 8:16
M8991333095337641,330.62,BRL,north carolina,3/12/2007 14:27
O7562831731999772,337.3,USD,california,10/20/2007 21:27
H5509489083616283,51.52,USD,california,7/23/2007 3:36
O9760284583273174,192.32,USD,queensland,6/8/2007 0:28
A3874539012747873,1263.71,EUR,steiermark,4/6/2007 1:47
O8734937512053116,170.03,USD,california,4/29/2007 13:07
K2505429817967005,1031.4,USD,michigan,10/28/2007 11:59
X6072389895755734,775.54,USD,texas,10/21/2007 23:43
G5802868056535026,640.98,USD,bucuresti,2/20/2007 10:30
P6665645763662410,1832.55,THB,maryland,3/6/2007 17:10
Z5232110353609970,181.73,USD,zuid-holland,3/5/2007 4:44
C8657588076482706,339.28,BRL,birmingham,3/31/2007 4:30
W9904348637385619,1892.65,USD,missouri,4/6/2007 0:00
B3824921966931682,586.53,USD,tennessee,2/10/2007 15:59
F8216433634219493,551.25,USD,arizona,5/13/2007 18:17
Q2897675273718814,375.42,BRL,maryland,2/19/2007 8:35
B4728594488748315,1373.71,USD,tennessee,2/10/2007 21:20
O2426632943926311,1344.11,USD,none,3/28/2007 7:36
Q6031995032503424,1018.63,USD,new south wales,9/14/2007 20:10
N9452593077585377,386.37,EUR,minnesota,4/6/2007 13:53
V5573628110003592,673.49,USD,oregon,8/29/2007 23:02
W8526614238781888,761.73,USD,zuid-holland,4/24/2007 6:19
J4370919988187056,618.69,USD,illinois,4/7/2007 9:32
B1351939471622529,909.76,USD,arkansas,2/28/2007 18:29
Y2682580397676273,828.0,USD,texas,9/30/2007 2:16
C3599637728896172,1329.14,USD,greater london,2/10/2007 17:12
O2824113827149114,1303.36,USD,manchester,3/21/2007 14:53
V2785292617035867,648.22,USD,victoria,6/4/2007 13:18
X5146881231059016,177.84,TRY,indiana,6/11/2007 8:10
O3257747779115452,956.02,USD,greater london,2/20/2007 0:57
L8508928527445203,1232.68,USD,california,6/22/2007 9:32
S3782289211881503,1186.58,USD,victoria,6/16/2007 17:42
M2800615552222941,1476.87,USD,texas,6/26/2007 1:49
L2241632846351208,1070.43,USD,california,9/30/2007 2:05
X2251713855965659,1282.27,USD,bayern,4/21/2007 12:50
W8418236791794745,1746.6,AUD,ohio,4/22/2007 8:47
X7322395187301294,346.8,EUR,georgia,2/11/2007 8:34
I1826509975688686,1135.72,GBP,jakarta raya,6/20/2007 23:50
O7648672721664611,1692.28,GBP,minnesota,8/18/2007 9:23
N8056691678146767,47.78,USD,california,9/24/2007 5:12
Y7408260012597552,1528.2,USD,michigan,9/8/2007 9:49
I4291448477904806,966.53,AUD,north carolina,6/5/2007 1:42
W7438783686695358,461.77,USD,california,2/11/2007 5:59
W3205728161295038,388.32,AUD,texas,2/14/2007 12:44
E1356892862943643,1514.85,USD,greater london,3/12/2007 19:25
E6791202262227277,1304.12,USD,ontario,4/8/2007 4:45
O4907626795851470,1965.7,USD,iowa,2/13/2007 4:27
U4445480269109122,13.55,USD,texas,3/6/2007 23:13
C3152165394494782,1833.82,EUR,ohio,2/20/2007 17:24
K6320600294284932,476.17,USD,greater london,6/10/2007 11:50
C6516695532781298,1279.97,USD,nordrhein-westfalen,4/12/2007 8:35
I9618741684261941,1284.93,USD,new york,6/10/2007 21:30
Z9630766957136181,549.96,USD,oregon,9/22/2007 20:47
L7694437064562076,825.62,USD,illinois,2/23/2007 3:35
A2976998258327904,1482.51,USD,virginia,2/11/2007 4:04
C3398534083448278,1663.61,USD,texas,2/10/2007 19:46
P9204873615071366,1337.72,LTL,baja california sur,7/23/2007 8:28
Z7481714373145604,282.85,USD,new york,5/30/2007 3:14
H4453364526852900,462.69,USD,madrid,7/3/2007 12:03
W7582746899915708,1143.29,USD,washington,2/12/2007 7:41
I3374253833221576,819.8,USD,seoul teukbyeolsi,5/7/2007 6:14
X4976760341476814,27.09,USD,north carolina,2/11/2007 4:40
H4409329759664057,1508.96,USD,greater london,2/10/2007 11:45
M8070773499929421,293.03,USD,california,3/29/2007 7:09
W6297294526159888,282.18,USD,pennsylvania,3/30/2007 23:04
T2693816220619268,1408.46,USD,virginia,3/18/2007 5:11
N9139125726077052,1742.58,USD,hessen,5/12/2007 2:16
T2044880474921132,858.43,EUR,greater london,2/10/2007 16:31
N5512640355138047,643.1,USD,kansas,11/7/2007 22:33
H2432524199914385,123.6,USD,texas,5/17/2007 9:23
K1065786611139907,864.61,USD,ohio,6/16/2007 20:31
K5261379624986544,1811.23,USD,florida,2/10/2007 10:13
S8553865368969776,1710.47,USD,north carolina,1/13/2008 3:12
O3079584814379317,668.42,USD,ohio,2/5/2008 15:03
K9471184177444479,1687.38,USD,washington,8/27/2007 19:04
F5897435760784401,1382.16,GBP,coventry,5/11/2007 11:58
M6153969228874830,1340.85,USD,zuerich,5/21/2007 0:16
N3898459023104553,1457.94,USD,arizona,3/7/2007 5:57
N3885705348014088,360.56,USD,noord-holland,3/2/2007 12:59
M2158507377939077,628.38,USD,oregon,3/7/2007 2:25
D4911363884086884,346.98,USD,ohio,4/21/2007 15:30
K2298482264727791,1650.01,USD,hawaii,1/13/2008 9:02
I5348647950055384,1924.13,USD,north carolina,4/26/2007 11:48
K8479222069726892,1807.34,USD,minnesota,2/12/2007 21:30
N4699155937664100,891.38,PHP,washington,3/3/2007 9:53
A2089333592354109,1874.14,USD,california,2/25/2007 17:44
K4564723870158603,127.26,USD,california,2/26/2007 10:47
H6669397326745016,743.75,USD,tarn,2/21/2007 1:02
G2649811218462953,1472.19,USD,florida,4/27/2007 3:15
Y5626662042644175,167.66,EUR,michigan,2/10/2007 11:27
V7382286367093011,109.97,USD,jamtlands lan,9/8/2007 21:51
T5408283667435866,1644.09,AUD,south carolina,9/14/2007 10:51
H5733101050011683,1350.32,USD,ontario,6/11/2007 23:21
O8386513030661426,1406.04,EUR,massachusetts,3/2/2007 14:05
L5534220940028025,1974.92,BRL,maryland,5/5/2007 23:32
R2964190197201515,297.97,SEK,jakarta raya,9/8/2007 11:45
F8761521856858564,1849.8,USD,arizona,5/29/2007 18:32
E6076417117975782,33.53,USD,hamerkaz,5/11/2007 17:46
P6153948331647764,1842.27,USD,new york,2/15/2007 3:12
K1866674186194379,179.54,USD,aichi,5/9/2007 21:39
B9922741286299149,927.83,CAD,berlin,2/14/2007 19:42
I7863769894778552,1296.76,USD,hessen,2/10/2007 12:19
P5588970289403178,810.96,USD,florida,3/19/2007 2:12
O5059833448856426,1627.5,USD,idaho,5/2/2007 13:47
G3050771745734249,490.18,USD,new mexico,8/29/2007 13:58
G3548900827281616,475.02,USD,istanbul,2/10/2007 13:30
A3385290343406243,1195.63,AUD,maryland,2/10/2007 21:00
Y4734460417671044,1566.05,GBP,minnesota,3/7/2007 20:38
A9230976334097479,1321.33,USD,sao paulo,3/9/2007 12:03
G5310618221419038,1758.72,CAD,ohio,3/30/2007 21:50
U2786495426667478,1089.66,USD,north dakota,7/25/2007 23:15
K6978466328803959,863.57,USD,rhode island,10/21/2007 4:01
L8266858874901448,563.92,USD,wisconsin,8/9/2007 22:06
N3180254487279060,665.13,BRL,new jersey,2/11/2007 7:14
Q6153957159723514,1419.05,CAD,texas,3/18/2007 5:22
P9158683075796154,806.36,USD,virginia,2/14/2007 22:16
M7088960883066863,161.39,USD,louisiana,2/10/2007 14:40
A6430426323829499,535.26,USD,ontario,11/18/2007 5:24
G2622710094312728,1250.17,GBP,florida,11/8/2007 7:40
M6005797659731027,1566.43,USD,pennsylvania,10/12/2007 3:55
S6617547258837447,748.58,EUR,arizona,5/9/2007 21:21
J1969624771121948,1670.15,EUR,washington,3/12/2007 19:54
Q5118875024451969,1595.37,EUR,pennsylvania,3/7/2007 8:48
A1317420035503406,338.57,EUR,iowa,3/5/2007 23:26
N7235589134131560,795.04,USD,washington,9/9/2007 7:06
I3869892512351638,246.72,USD,new jersey,3/28/2007 7:42
O6596894874202337,917.76,USD,seoul teukbyeolsi,6/24/2007 6:48
G2664772892104187,1061.71,AUD,north carolina,11/27/2007 12:06
Q7682860843014664,36.1,TRY,tennessee,3/18/2007 2:44
C3749993385565667,211.6,USD,greater london,3/22/2007 23:09
P6041588911076247,1244.4,KRW,new south wales,11/8/2007 8:26
J7989361535731718,136.31,USD,district of columbia,5/2/2007 3:24
Z2422823186211391,338.81,USD,greater london,10/8/2007 17:12
N2326529126617851,1534.41,HKD,ohio,8/18/2007 9:16
W8679804957784987,1419.87,USD,seine-saint-denis,9/1/2007 19:18
C6545380957538467,373.59,USD,ontario,2/21/2007 17:55
O4891829462431200,663.07,EUR,schleswig-holstein,8/1/2007 8:50
N1118498829545299,672.61,USD,district of columbia,9/15/2007 7:31
J3928489560999879,613.36,KRW,nebraska,7/16/2007 16:01
X8276542352328432,1653.51,USD,queensland,8/18/2007 14:07
J6771142968541814,741.25,USD,colorado,8/6/2007 3:48
U2639722068269670,1559.23,USD,texas,4/28/2007 14:19
Y3418545410337075,537.01,USD,texas,3/24/2007 12:23
P3587992816827979,1244.94,USD,arkansas,6/11/2007 22:44
J9147683053906969,1084.77,GBP,ankara,11/13/2007 18:38
J8594445695119430,1367.6,USD,massachusetts,4/11/2007 19:48
J6578552629395004,1339.55,USD,missouri,2/18/2007 11:36
S4458464917942068,1503.07,AUD,north carolina,5/17/2007 23:37
P1938121120941007,1673.32,USD,barcelona,2/14/2007 11:01
I5586559977626427,1501.96,USD,california,4/7/2007 12:20
X4961158946409643,771.3,USD,bucuresti,2/24/2007 15:07
X7287713969772966,593.48,USD,oregon,2/10/2007 13:53
W3893309651873046,1545.95,USD,indiana,2/10/2007 20:44
D4657547258756437,1856.14,EUR,greater london,10/18/2007 15:42
T3420982783544721,205.46,USD,missouri,5/19/2007 15:52
G5445375898325544,1614.74,USD,new york,4/11/2007 19:53
Q6806706235449967,963.35,USD,tasmania,2/10/2007 15:46
W9976472666027212,801.01,CAD,california,6/9/2007 21:17
G8172686032368872,891.09,USD,texas,2/26/2007 18:11
V9569155823947841,1424.09,USD,north carolina,12/31/2007 17:41
P1104317438467653,853.74,USD,illinois,7/10/2007 10:20
Q9916861496018470,1967.53,USD,british columbia,3/3/2007 10:28
G5775430946036778,1494.89,USD,california,2/26/2007 10:00
O5641486079179407,576.55,USD,new jersey,2/27/2007 3:16
Q6522146840243544,222.99,USD,michigan,2/24/2007 11:30
P6202936022045704,1735.03,USD,ohio,3/22/2007 19:04
X1871120239593692,1000.12,GBP,madrid,4/5/2007 15:37
O2693558826306875,1042.01,USD,nebraska,6/11/2007 14:12
D4888523053915819,1472.15,USD,auckland,6/16/2007 18:00
N7256425411905297,647.02,USD,virginia,8/13/2007 20:08
T2817281758729413,979.48,USD,new york,4/5/2007 15:35
N9676481810334590,1545.76,MXN,new york,4/21/2007 22:11
J2657340781208076,467.24,USD,new york,5/5/2007 11:45
J5060973263783387,1570.19,CAD,bucuresti,8/19/2007 5:11
A2760793813048785,75.86,USD,california,4/22/2007 8:52
M6248792178248956,1205.27,USD,bucuresti,3/19/2007 5:22
T6047318368714821,974.37,GBP,georgia,6/21/2007 1:12
K9752896912375691,1562.48,USD,california,9/7/2007 15:28
T4478193814687183,11.47,BRL,pennsylvania,2/18/2007 23:37
A2143108836214432,1580.72,USD,south australia,4/14/2007 17:33
A2564847736377204,96.21,USD,somme,2/11/2007 6:29
G3441466726815696,1348.01,USD,new jersey,4/20/2007 0:56
P1432969821948105,1507.88,USD,auckland,2/11/2007 1:06
V9769699099451459,449.9,USD,wisconsin,7/13/2007 10:35
Q7889569186908768,593.71,USD,vastra gotalands lan,7/30/2007 14:05
B7084533864574079,1320.74,EGP,minnesota,4/11/2007 17:21
Q1433473586179945,761.22,NZD,uusimaa,7/17/2007 5:31
A5802863382703620,1595.38,USD,new york,4/23/2007 19:50
N3731109156067556,1270.21,CAD,new south wales,12/19/2007 17:36
H9592702951032566,1143.97,EUR,texas,2/17/2007 1:27
W8799432885747689,1705.37,GBP,louisiana,3/14/2007 21:08
M4562522633824054,1915.5,USD,illinois,9/9/2007 2:29
J2951502821614630,1066.49,USD,ontario,4/17/2007 8:09
F9391368529333736,1933.19,GBP,manchester,10/9/2007 8:38
B3434192313163691,229.5,USD,ontario,2/28/2007 10:00
S2581735366878913,1710.85,USD,kingston,6/11/2007 7:00
C2374675575701428,857.51,USD,texas,3/30/2007 9:43
L5118621410476802,269.42,USD,nordrhein-westfalen,8/12/2007 3:10
O2291535873475650,884.72,USD,washington,2/10/2007 21:17
D9494876515237464,1713.62,USD,illinois,7/29/2007 2:52
Z8429727469325971,1680.24,USD,san salvador,12/27/2007 3:01
G1199861840629335,27.55,CAD,massachusetts,5/6/2007 6:03
W9922420812768385,1077.57,USD,birmingham,11/1/2007 12:06
C5109598941518644,1748.89,USD,south australia,3/6/2007 10:23
K7928270883467313,1196.64,USD,ontario,4/7/2007 12:40
S8801792777847872,1203.6,AUD,michigan,7/29/2007 2:41
Y7600347561401680,957.42,AUD,new york,5/6/2007 2:49
A6226832315512167,127.28,GBP,tokyo,6/2/2007 20:54
E1425436892663897,602.59,CAD,illinois,7/30/2007 9:21
Y2771436763901724,123.8,EUR,minnesota,3/7/2007 5:31
T7138754099701487,1769.56,USD,none,8/16/2007 21:15
T4209798245251711,811.81,HKD,texas,4/11/2007 12:01
H1072651079757889,882.4,USD,louisiana,2/10/2007 16:46
C6717378844276054,44.17,USD,karnataka,8/4/2007 0:56
D2157425993007720,5.48,USD,ohio,4/17/2007 6:34
I2598844659413060,568.86,USD,california,3/2/2007 20:17
T9216227443686981,725.0,USD,massachusetts,7/4/2007 19:34
M3825375938935756,628.8,USD,ohio,10/19/2007 0:12
K7262797481853397,240.12,USD,manchester,4/21/2007 12:09
Y8016434183546243,1431.77,USD,georgia,5/20/2007 1:09
L9810646734733414,883.74,USD,district of columbia,2/11/2007 1:10
Y6214917693556325,1414.8,CAD,lisboa,4/7/2007 11:51
I8787679283433953,1573.51,USD,new south wales,3/2/2007 23:44
U1576370589238542,1821.8,DKK,none,6/22/2007 23:57
